Price,unit,total_sqrt,bath,bhk,location
65,L,1730,3,3,Gota
63,L,1550,3,3,Gota
62,L,1550,3,3,Gota
61,L,1550,3,3,Gota
50,L,1210,2,2,Gota
49,L,1210,2,2,Gota
48,L,1210,2,2,Gota
68,L,1730,3,3,Gota
67,L,1730,3,3,Gota
66,L,1730,3,3,Gota
65,L,1730,3,3,Gota
48,L,1210,2,2,Gota
47,L,1210,2,2,Gota
45,L,1210,2,2,Gota
66,L,1331,2,2,Gota
61,L,1332,2,2,Gota
77,L,1611,3,3,Gota
74,L,1745,3,3,Gota
47,L,720,2,2,Gota
50,L,1206,2,2,Gota
58,L,1210,2,2,Gota
65,L,1242,2,2,Gota
70,L,1503,3,3,Gota
71,L,1800,3,3,Gota
64.93,L,1359,2,2,Gota
62,L,1125,2,2,Gota
60,L,1413,2,2,Gota
85.51,L,1269,2,2,Gota
95,L,1800,3,3,Gota
55,L,1260,2,2,Gota
52,L,1124,2,2,Gota
35,L,630,1,1,Gota
90,L,1730,3,3,Gota
42.2,L,1180,2,2,Gota
42,L,990,2,2,Gota
55,L,1240,2,2,Gota
55,L,1044,2,2,Gota
65,L,1665,3,3,Gota
85,L,1080,3,3,Gota
96.03,L,2158,3,3,Gota
74,L,1728,3,3,Gota
45.22,L,1197,2,2,Gota
49.64,L,1314,2,2,Gota
95.76,L,2052,3,3,Gota
70,L,1680,3,3,Gota
89,L,1923,3,3,Gota
65,L,1035,2,2,Gota
55,L,1170,2,2,Gota
60,L,1210,2,2,Gota
38,L,1100,3,3,Gota
80,L,1729,3,3,Gota
62,L,1125,2,2,Gota
60,L,1370,3,3,Gota
50,L,1190,2,2,Gota
45,L,1070,2,2,Gota
50,L,1170,2,2,Shilaj
70,L,1260,3,3,Gota
62,L,1755,3,3,Gota
80,L,976,3,3,Gota
59.5,L,1260,2,2,Gota
99.8,L,2118,3,3,Gota
99.8,L,2118,3,3,Gota
90.39,L,1918,3,3,Gota
90.39,L,1918,3,3,Gota
90.48,L,1920,3,3,Gota
90.48,L,1920,3,3,Gota
47,L,1215,2,2,Gota
49.5,L,1251,2,2,Gota
55,L,785,2,2,Gota
70,L,1110,2,2,Gota
97.5,L,2158,3,3,Gota
55,L,1270,2,2,Gota
30,L,954,2,2,Gota
45,L,1197,2,2,Gota
63,L,1755,3,3,Gota
55,L,705,2,2,Gota
70,L,812,3,3,Gota
55,L,705,2,2,Gota
54,L,648,2,2,Gota
55,L,705,2,2,Gota
55,L,705,2,2,Gota
70,L,812,3,3,Gota
70,L,812,3,3,Gota
54,L,648,2,2,Gota
54,L,648,2,2,Gota
60,L,1300,2,2,Gota
47,L,1260,2,2,Gota
26,L,600,1,1,Gota
45,L,1270,2,2,Gota
51,L,1372,3,3,Gota
72.5,L,2025,3,3,Gota
65,L,1548,3,3,Gota
42,L,1125,2,2,Gota
51,L,1200,2,2,Gota
31.5,L,830,1,1,Gota
97,L,2158,3,3,Gota
59,L,1845,3,3,Gota
50,L,825,2,2,Gota
78,L,1830,3,3,Gota
51,L,1232,2,2,Gota
40,L,980,2,2,Gota
51,L,1323,2,2,Gota
41,L,1030,2,2,Gota
52,L,1125,2,2,Gota
34,L,1050,2,2,Gota
76,L,1800,3,3,Gota
63,L,1425,2,2,Gota
60,L,1413,2,2,Gota
40,L,1025,2,2,Gota
44,L,1044,2,2,Gota
86,L,1692,3,3,Gota
65,L,1680,3,3,Gota
63,L,1755,3,3,Gota
34,L,630,1,1,Gota
82,L,1800,3,3,Gota
72,L,1575,3,3,Gota
89,L,1854,3,3,Gota
46,L,1220,2,2,Gota
43,L,1220,2,2,Gota
43,L,1200,2,2,Gota
43,L,1200,2,2,Gota
28,L,675,1,1,Gota
55,L,1170,2,2,Gota
42,L,1125,2,2,Gota
34,L,1050,2,2,Gota
60,L,1269,2,2,Gota
78,L,1935,3,3,Gota
78,L,1620,3,3,Gota
31.02,L,880,1,1,Gota
31.28,L,875,1,1,Gota
29.46,L,830,1,1,Gota
80,L,1730,3,3,Gota
89.17,L,2050,3,3,Gota
89.17,L,2050,3,3,Gota
89.17,L,2050,3,3,Gota
89.17,L,2050,3,3,Gota
89.17,L,2050,3,3,Gota
89.17,L,2050,3,3,Gota
89.17,L,2050,3,3,Gota
89.17,L,2050,3,3,Gota
89.17,L,2050,3,3,Gota
45.49,L,604,2,2,Gota
45.49,L,604,2,2,Gota
45.49,L,604,2,2,Gota
45.49,L,604,2,2,Gota
89.17,L,2050,3,3,Gota
89.17,L,2050,3,3,Gota
89.17,L,2050,3,3,Gota
89.17,L,2050,3,3,Gota
45.49,L,604,2,2,Gota
45.49,L,604,2,2,Gota
45.49,L,604,2,2,Gota
45.49,L,604,2,2,Gota
89.17,L,2050,3,3,Gota
89.17,L,2050,3,3,Gota
89.17,L,2050,3,3,Gota
89.17,L,2050,3,3,Gota
70,L,1125,2,2,Jodhpur
95,L,1575,3,3,Jodhpur
68,L,910,2,2,Jodhpur
88,L,1638,3,3,Jodhpur
72,L,1140,2,2,Jodhpur
72,L,1089,2,2,Jodhpur
70,L,1135,2,2,Jodhpur
85,L,1440,3,3,Jodhpur
62,L,1125,2,2,Jodhpur
85,L,1638,3,3,Jodhpur
72,L,1125,2,2,Jodhpur
75,L,1170,2,2,Jodhpur
78,L,1500,3,3,Jodhpur
50,L,1305,2,2,Jodhpur
72,L,1100,2,2,Jodhpur
87,L,1485,3,3,Jodhpur
79,L,1375,2,2,Jodhpur
67,L,1170,2,2,Jodhpur
53,L,1350,2,2,Jodhpur
66,L,1085,2,2,Jodhpur
60,L,1305,2,2,Jodhpur
45,L,990,1,1,Jodhpur
72,L,1152,2,2,Jodhpur
90,L,1575,3,3,Jodhpur
55,L,1080,2,2,Jodhpur
98,L,1395,3,3,Jodhpur
95,L,1485,3,3,Jodhpur
65,L,1305,2,2,Jodhpur
90,L,1649,3,3,Jodhpur
67,L,1079,2,2,Jodhpur
92,L,1755,3,3,Jodhpur
89,L,1575,3,3,Jodhpur
55,L,900,2,2,Jodhpur
65,L,1200,2,2,Jodhpur
75,L,1242,2,2,Jodhpur
38,L,990,2,2,Jodhpur
55,L,1200,2,2,Jodhpur
44.9,L,1035,2,2,Jodhpur
72,L,820,2,2,Jodhpur
75,L,1125,2,2,Jodhpur
80,L,1350,3,3,Jodhpur
69,L,1089,2,2,Jodhpur
89,L,1720,3,3,Jodhpur
47,L,1250,2,2,Jodhpur
58,L,1125,2,2,Jodhpur
66,L,1225,2,2,Jodhpur
47,L,810,2,2,Jodhpur
55,L,1000,2,2,Jodhpur
90,L,1350,2,2,Jodhpur
96,L,1600,3,3,Jodhpur
49,L,1035,2,2,Jodhpur
55,L,2500,2,2,Jodhpur
95,L,1450,3,3,Jodhpur
64,L,1062,2,2,Jodhpur
70,L,2250,3,3,Jodhpur
58,L,1125,2,2,Jodhpur
55,L,990,2,2,Jodhpur
68,L,1170,2,2,Jodhpur
52,L,1100,2,2,Jodhpur
88,L,1485,3,3,Jodhpur
80,L,1332,3,3,Jodhpur
75,L,1188,3,3,Jodhpur
68,L,1335,2,2,Jodhpur
99,L,1500,3,3,Jodhpur
85,L,1600,3,3,Jodhpur
95,L,1512,3,3,Jodhpur
95,L,1710,3,3,Jodhpur
75,L,1000,2,2,Jodhpur
70,L,1143,2,2,Jodhpur
53,L,900,2,2,Jodhpur
52,L,900,2,2,Jodhpur
60,L,1350,3,3,Jodhpur
37.99,L,550,1,1,Jodhpur
35,L,675,1,1,Jodhpur
30,L,650,1,1,Jodhpur
95,L,1710,3,3,Jodhpur
75,L,1000,2,2,Jodhpur
75,L,1089,2,2,Jodhpur
56,L,972,2,2,Jodhpur
87,L,1575,3,3,Jodhpur
65,L,1080,2,2,Jodhpur
72,L,1215,2,2,Jodhpur
64,L,954,2,2,Jodhpur
87,L,1485,3,3,Jodhpur
68,L,1061,2,2,Jodhpur
99,L,1500,3,3,Jodhpur
23.99,L,700,1,1,Jodhpur
99,L,1440,3,3,Jodhpur
95,L,1800,3,3,Makarba
71,L,1381,2,2,Makarba
90,L,1678,3,3,Makarba
47,L,1152,2,2,Makarba
78,L,1935,3,3,Makarba
70,L,1557,3,3,Makarba
95,L,1755,3,3,Makarba
58,L,1260,2,2,Makarba
85,L,1450,3,3,Makarba
60,L,1385,2,2,Makarba
42.52,L,1179,2,2,Makarba
75,L,1593,3,3,Makarba
29,L,650,1,1,Makarba
95,L,1705,3,3,Makarba
75,L,1485,3,3,Makarba
78,L,1485,3,3,Makarba
80,L,1530,3,3,Makarba
26,L,650,1,1,Makarba
55,L,1260,2,2,Makarba
45,L,1064,2,2,Makarba
50,L,1064,2,2,Makarba
89,L,1892,3,3,Makarba
70,L,1350,3,3,Makarba
95,L,1450,3,3,Makarba
56,L,1220,2,2,Makarba
98,L,1935,3,3,Makarba
60,L,1305,2,2,Makarba
87,L,1460,3,3,Makarba
71,L,1557,3,3,Makarba
54,L,1080,2,2,Makarba
78,L,1465,3,3,Makarba
36,L,970,2,2,Makarba
75,L,1700,3,3,Makarba
55,L,1070,2,2,Makarba
49,L,970,2,2,Makarba
56,L,1064,2,2,Makarba
57,L,1250,2,2,Makarba
71,L,1260,2,2,Makarba
61,L,1350,3,3,Makarba
85,L,1557,3,3,Makarba
71,L,1260,2,2,Makarba
82,L,1450,3,3,Makarba
50,L,1080,2,2,Makarba
60,L,1305,2,2,Makarba
95,L,1845,3,3,Makarba
65,L,1485,3,3,Makarba
85,L,1663,3,3,Makarba
52,L,1064,2,2,Makarba
85,L,1680,3,3,Makarba
56,L,1050,2,2,Makarba
54,L,1260,2,2,Makarba
45,L,1152,2,2,Makarba
60,L,1150,2,2,Makarba
95,L,1892,3,3,Makarba
54,L,1070,2,2,Makarba
61,L,750,2,2,Makarba
22.75,L,650,1,1,Shilaj
41.26,L,1215,2,2,Makarba
64,L,1385,2,2,Makarba
87,L,1460,3,3,Makarba
90,L,1450,3,3,Makarba
68,L,1593,3,3,Makarba
62,L,1260,2,2,Makarba
55,L,1265,2,2,Makarba
72,L,1327,2,2,Makarba
67,L,1260,2,2,Makarba
60,L,1050,2,2,Makarba
56,L,1800,2,2,Makarba
70,L,1265,2,2,Makarba
55,L,1200,1,1,Makarba
56,L,1064,2,2,Makarba
70,L,1500,3,3,Makarba
75,L,1602,3,3,Makarba
59.5,L,1080,2,2,Makarba
56,L,1050,2,2,Makarba
55,L,1050,2,2,Makarba
50,L,1030,1,1,Makarba
31.5,L,1170,2,2,Vejalpur
87.5,L,1575,3,3,Vejalpur
87.5,L,1575,3,3,Vejalpur
87.5,L,1575,3,3,Vejalpur
87.5,L,1575,3,3,Vejalpur
26,L,650,1,1,Vejalpur
87,L,1575,3,3,Vejalpur
42,L,1049,2,2,Vejalpur
38,L,1030,2,2,Vejalpur
65.1,L,1890,3,3,Shilaj
45,L,830,2,2,Motera
70,L,1800,3,3,Motera
65,L,1485,3,3,Motera
67,L,1485,3,3,Motera
95,L,1932,3,3,Motera
88.7,L,1935,3,3,Motera
85,L,1980,3,3,Motera
45,L,1200,2,2,Motera
61.5,L,1323,2,2,Motera
66,L,1629,3,3,Motera
60,L,1710,3,3,Shilaj
54.45,L,1485,3,3,Motera
80,L,2025,3,3,Motera
62,L,1300,2,2,Motera
73.79,L,1570,2,2,Motera
65,L,1503,3,3,Motera
65,L,1620,3,3,Shilaj
70,L,1250,2,2,Motera
78.5,L,1755,3,3,Motera
40,L,1242,2,2,Motera
85,L,1890,3,3,Shilaj
90,L,1700,3,3,Motera
46.5,L,1287,2,2,Motera
80,L,2025,3,3,Motera
75,L,1746,3,3,Motera
55,L,1820,3,3,Motera
62.5,L,1323,2,2,Motera
85,L,1315,2,2,Motera
56,L,1305,3,3,Motera
38,L,1050,2,2,Motera
72,L,1665,3,3,Motera
80,L,1746,3,3,Motera
61,L,1332,2,2,Motera
42,L,1125,2,2,Motera
39.99,L,581,2,2,Motera
65,L,1575,3,3,Motera
36,L,990,2,2,Motera
61,L,1332,2,2,Motera
75,L,1710,3,3,Motera
92,L,1890,3,3,Motera
45,L,1155,2,2,Motera
54,L,1278,2,2,Motera
95,L,2043,3,3,Motera
75,L,1746,3,3,Motera
54,L,1251,2,2,Motera
75,L,1890,3,3,Motera
74,L,1746,3,3,Motera
61,L,1332,2,2,Motera
70,L,1746,3,3,Motera
61,L,1332,2,2,Motera
34.48,L,527,1,1,Near Vaishnodevi
91.99,L,2211,4,4,Near Vaishnodevi
35.5,L,1035,2,2,Near Vaishnodevi
70,L,1359,2,2,Near Vaishnodevi
85,L,2400,3,3,Near Vaishnodevi
65,L,1482,3,3,Near Vaishnodevi
28,L,600,1,1,Near Vaishnodevi
55,L,1372,3,3,Near Vaishnodevi
87,L,1836,3,3,Near Vaishnodevi
65,L,1332,2,2,Near Vaishnodevi
87,L,1836,3,3,Near Vaishnodevi
45,L,1143,2,2,Near Vaishnodevi
51,L,1102,2,2,Near Vaishnodevi
46,L,1100,2,2,Near Vaishnodevi
58.4,L,838,2,2,Near Vaishnodevi
44,L,635,2,2,Near Vaishnodevi
31,L,600,1,1,Near Vaishnodevi
56,L,1216,2,2,Near Vaishnodevi
42,L,1000,2,2,Near Vaishnodevi
80,L,1755,3,3,Near Vaishnodevi
70,L,1287,3,3,Near Vaishnodevi
43.11,L,1115,2,2,Near Vaishnodevi
62.51,L,1800,3,3,Near Vaishnodevi
59,L,1500,3,3,Near Vaishnodevi
60,L,1350,2,2,Near Vaishnodevi
76,L,1350,3,3,Near Vaishnodevi
56.5,L,1350,2,2,Near Vaishnodevi
62,L,1332,2,2,Near Vaishnodevi
44,L,1160,2,2,Near Vaishnodevi
72.2,L,1755,3,3,Near Vaishnodevi
63.5,L,1332,2,2,Near Vaishnodevi
75,L,1850,3,3,Near Vaishnodevi
45,L,1200,2,2,Near Vaishnodevi
71,L,1845,3,3,Near Vaishnodevi
34.48,L,527,1,1,Near Vaishnodevi
38.5,L,915,2,2,Near Vaishnodevi
85,L,1908,3,3,Near Vaishnodevi
43.11,L,1117,2,2,Near Vaishnodevi
57,L,1458,3,3,Near Vaishnodevi
44,L,1179,2,2,Near Vaishnodevi
87,L,1836,3,3,Near Vaishnodevi
75.48,L,1836,3,3,Near Vaishnodevi
39,L,1020,2,2,Near Vaishnodevi
89,L,1923,3,3,Near Vaishnodevi
85,L,1700,3,3,Near Vaishnodevi
49,L,1133,2,2,Near Vaishnodevi
75,L,1575,3,3,Near Vaishnodevi
58.4,L,838,2,2,Near Vaishnodevi
39,L,1200,2,2,Near Vaishnodevi
36,L,999,2,2,Near Vaishnodevi
48,L,1056,2,2,Near Vaishnodevi
53,L,1365,2,2,Near Vaishnodevi
50.5,L,1350,2,2,Near Vaishnodevi
50,L,1170,2,2,Near Vaishnodevi
47.64,L,1372,3,3,Near Vaishnodevi
71,L,1290,3,3,Near Vaishnodevi
63,L,1300,2,2,Near Vaishnodevi
85,L,1980,3,3,Near Vaishnodevi
37,L,600,2,2,Near Vaishnodevi
33,L,600,1,1,Near Vaishnodevi
23.55,L,785,1,1,Near Vaishnodevi
62,L,1485,3,3,Near Vaishnodevi
58,L,1600,3,3,Near Vaishnodevi
67,L,1216,2,2,Near Vaishnodevi
85.1,L,1850,3,3,Near Vaishnodevi
55,L,1181,2,2,Near Vaishnodevi
47,L,1089,2,2,Near Vaishnodevi
75,L,1620,3,3,Near Vaishnodevi
49.5,L,624,2,2,Near Vaishnodevi
76,L,1530,3,3,Near Vaishnodevi
42.31,L,602,2,2,Near Vaishnodevi
72,L,1305,3,3,Near Vaishnodevi
85,L,2215,3,3,Near Vaishnodevi
34.48,L,527,1,1,Near Vaishnodevi
43.11,L,1115,2,2,Near Vaishnodevi
81,L,1755,3,3,Near Vaishnodevi
54,L,1170,2,2,Near Vaishnodevi
83,L,1755,3,3,Near Vaishnodevi
88.92,L,2052,3,3,Near Vaishnodevi
85,L,1845,3,3,Near Vaishnodevi
75,L,1567,3,3,Near Vaishnodevi
95,L,1800,3,3,Near Vaishnodevi
70,L,1141,2,2,Near Vaishnodevi
95,L,2211,4,4,Near Vaishnodevi
57.66,L,822,2,2,Near Vaishnodevi
78,L,1611,3,3,Near Vaishnodevi
37.99,L,1100,2,2,Near Vaishnodevi
47.64,L,1372,3,3,Near Vaishnodevi
65,L,1216,2,2,Near Vaishnodevi
69.51,L,1680,3,3,Near Vaishnodevi
48,L,1064,2,2,Near Vaishnodevi
87,L,1836,3,3,Near Vaishnodevi
34.48,L,527,1,1,Near Vaishnodevi
47.64,L,1372,3,3,Near Vaishnodevi
47.64,L,1372,3,3,Near Vaishnodevi
36.95,L,1064,2,2,Near Vaishnodevi
36.95,L,1064,2,2,Near Vaishnodevi
46.26,L,1332,3,3,Near Vaishnodevi
46.26,L,1332,3,3,Near Vaishnodevi
38.2,L,1100,2,2,Near Vaishnodevi
38.2,L,1100,2,2,Near Vaishnodevi
27,L,600,1,1,Near Vaishnodevi
81,L,1755,3,3,Near Vaishnodevi
87,L,1836,3,3,Near Vaishnodevi
87,L,1836,3,3,Near Vaishnodevi
81,L,1755,3,3,Near Vaishnodevi
81,L,1755,3,3,Near Vaishnodevi
57,L,1372,3,3,Near Vaishnodevi
26.5,L,600,1,1,Near Vaishnodevi
87,L,1836,3,3,Near Vaishnodevi
87,L,1836,3,3,Near Vaishnodevi
81,L,1755,3,3,Near Vaishnodevi
81,L,1755,3,3,Near Vaishnodevi
42.31,L,602,2,2,Near Vaishnodevi
57.66,L,822,2,2,Near Vaishnodevi
47.14,L,679,1,1,Near Vaishnodevi
43.88,L,624,2,2,Near Vaishnodevi
84.13,L,1048,3,3,Near Vaishnodevi
43.27,L,616,2,2,Near Vaishnodevi
58.4,L,833,2,2,Near Vaishnodevi
43.23,L,615,2,2,Near Vaishnodevi
49,L,700,1,1,Near Vaishnodevi
48,L,635,2,2,Near Vaishnodevi
48,L,635,2,2,Near Vaishnodevi
20,L,260,1,1,Near Vaishnodevi
97.75,L,2300,3,3,Near Vaishnodevi
97.75,L,2300,3,3,Near Vaishnodevi
25.5,L,600,1,1,Near Vaishnodevi
47,L,1150,2,2,Near Vaishnodevi
37,L,527,2,2,Near Vaishnodevi
20,L,260,1,1,Near Vaishnodevi
43.27,L,616,2,2,Near Vaishnodevi
58.4,L,833,2,2,Near Vaishnodevi
43.23,L,615,2,2,Near Vaishnodevi
49,L,700,1,1,Near Vaishnodevi
58.4,L,838,2,2,Near Vaishnodevi
42.31,L,602,2,2,Near Vaishnodevi
57.66,L,822,2,2,Near Vaishnodevi
47.14,L,679,1,1,Near Vaishnodevi
43.88,L,624,2,2,Near Vaishnodevi
84.13,L,1048,3,3,Near Vaishnodevi
47.14,L,679,1,1,Near Vaishnodevi
43.88,L,624,2,2,Near Vaishnodevi
84.13,L,1048,3,3,Near Vaishnodevi
43.27,L,616,2,2,Near Vaishnodevi
58.4,L,833,2,2,Near Vaishnodevi
43.23,L,615,2,2,Near Vaishnodevi
49,L,700,1,1,Near Vaishnodevi
35,L,1683,3,3,Sanand
20.29,L,1089,2,2,Sanand
28.5,L,580,2,2,Sanand
26,L,1260,2,2,Sanand
20.29,L,1089,2,2,Sanand
19.5,L,405,1,1,Sanand
13.9,L,765,1,1,Sanand
25.5,L,1125,2,2,Sanand
60,L,1700,3,3,Sanand
37.72,L,1509,3,3,Sanand
35,L,1120,2,2,Sanand
32,L,1120,2,2,Sanand
77.2,L,1737,3,3,Sanand
30.92,L,1215,2,2,Sanand
96,L,2396,4,4,Sanand
82,L,1735,3,3,Sanand
24,L,1089,2,2,Sanand
81,L,1350,3,3,Sanand
72.5,L,1728,3,3,Sanand
37.72,L,1509,3,3,Sanand
13.9,L,765,1,1,Sanand
41,L,1215,2,2,Sanand
51,L,1645,3,3,Sanand
66,L,1368,2,2,Sanand
24,L,1170,2,2,Sanand
65,L,1485,3,3,Sanand
36.5,L,1188,2,2,Sanand
16.68,L,696,1,1,Sanand
28.5,L,1170,2,2,Sanand
26.5,L,1100,2,2,Sanand
88,L,1350,2,2,Sanand
24.7,L,1170,2,2,Sanand
22,L,744,2,2,Shilaj
55,L,1665,3,3,Sanand
27.5,L,999,2,2,Sanand
23.99,L,1100,2,2,Sanand
27.43,L,1125,2,2,Sanand
53,L,1575,3,3,Sanand
31,L,1215,2,2,Sanand
30.5,L,1125,2,2,Sanand
27.94,L,1006,2,2,Sanand
60,L,1665,3,3,Sanand
41,L,1215,2,2,Sanand
27.95,L,1080,2,2,Sanand
37.72,L,1509,3,3,Sanand
20.5,L,696,1,1,Sanand
23.99,L,1006,2,2,Sanand
37,L,1440,3,3,Sanand
30,L,1250,2,2,Sanand
31,L,936,2,2,Sanand
29,L,999,2,2,Sanand
25,L,700,3,3,Sanand
35,L,900,1,1,Sanand
22.92,L,1006,2,2,Sanand
55,L,900,2,2,Sanand
33,L,1296,2,2,Sanand
26,L,1260,2,2,Sanand
17,L,516,1,1,Sanand
28.5,L,1170,2,2,Sanand
56.5,L,1800,3,3,Sanand
29.11,L,999,2,2,Sanand
38,L,1170,2,2,Sanand
35,L,1152,2,2,Sanand
55,L,1000,2,2,Sanand
31.28,L,1134,2,2,Sanand
36,L,1260,2,2,Sanand
99.5,L,2456,4,4,Sanand
29,L,1080,2,2,Sanand
37.5,L,1814,3,3,Sanand
36,L,1359,3,3,Sanand
43,L,1260,2,2,Sanand
28,L,1224,2,2,Sanand
33,L,1242,2,2,Sanand
35,L,1400,3,3,Sanand
28.75,L,1125,2,2,Sanand
31.64,L,1215,2,2,Sanand
26.58,L,1035,2,2,Sanand
29.22,L,1080,2,2,Sanand
30.56,L,1215,2,2,Sanand
32.61,L,1134,2,2,Sanand
34.54,L,1260,2,2,Sanand
25.99,L,1250,2,2,Sanand
37.72,L,1509,3,3,Sanand
36.5,L,1188,2,2,Sanand
31,L,1260,2,2,Sanand
30,L,1143,2,2,Sanand
33.3,L,1332,2,2,Sanand
33.3,L,1332,2,2,Sanand
29.7,L,1188,2,2,Sanand
29.7,L,1188,2,2,Sanand
51.99,L,1100,2,2,Sanand
19.99,L,770,1,1,Sanand
33.99,L,1200,2,2,Sanand
31.99,L,1200,2,2,Sanand
28.46,L,1170,2,2,Sanand
29.84,L,1170,2,2,Sanand
30.53,L,1170,2,2,Sanand
29.41,L,1125,2,2,Sanand
26.4,L,1080,2,2,Sanand
27.67,L,1080,2,2,Sanand
28.3,L,1080,2,2,Sanand
25.5,L,990,2,2,Sanand
29.85,L,1080,2,2,Sanand
29.49,L,1215,2,2,Sanand
30.12,L,1170,2,2,Sanand
31.49,L,1170,2,2,Sanand
33.3,L,1332,2,2,Sanand
33.3,L,1332,2,2,Sanand
29.7,L,1188,2,2,Sanand
29.7,L,1188,2,2,Sanand
51.99,L,1100,2,2,Sanand
19.99,L,770,1,1,Sanand
33.99,L,1200,2,2,Sanand
31.99,L,1200,2,2,Sanand
28.46,L,1170,2,2,Sanand
29.84,L,1170,2,2,Sanand
30.53,L,1170,2,2,Sanand
29.41,L,1125,2,2,Sanand
26.4,L,1080,2,2,Sanand
27.67,L,1080,2,2,Sanand
28.3,L,1080,2,2,Sanand
25.5,L,990,2,2,Sanand
29.85,L,1080,2,2,Sanand
29.49,L,1215,2,2,Sanand
30.12,L,1170,2,2,Sanand
31.49,L,1170,2,2,Sanand
60,L,1200,2,2,Satellite
97,L,1800,3,3,Satellite
61.99,L,1100,2,2,Satellite
55,L,1080,2,2,Satellite
77,L,1550,3,3,Satellite
85,L,1485,3,3,Satellite
65,L,1135,2,2,Satellite
65,L,1404,2,2,Satellite
58,L,1100,2,2,Satellite
65,L,1143,2,2,Satellite
75,L,1250,2,2,Satellite
75,L,963,3,3,Satellite
55,L,1026,2,2,Satellite
60,L,972,2,2,Satellite
85,L,1710,3,3,Shilaj
11,L,360,1,1,Satellite
75,L,1250,2,2,Satellite
80,L,1800,3,3,Satellite
57,L,1152,2,2,Satellite
45,L,1200,2,2,Satellite
28,L,594,1,1,Satellite
60,L,1187,2,2,Satellite
69,L,1260,3,3,Satellite
75,L,1250,2,2,Satellite
70,L,1215,2,2,Satellite
50,L,945,2,2,Satellite
30,L,612,1,1,Satellite
50,L,1100,2,2,Satellite
62.1,L,1725,3,3,Shela
62.1,L,1725,3,3,Shela
62.1,L,1725,3,3,Shela
69.9,L,1440,3,3,Shela
37,L,924,2,2,Shela
85,L,1458,3,3,Shela
66,L,1472,2,2,Shela
43.79,L,1510,3,3,Shela
44.99,L,1340,3,3,Shela
68,L,1595,3,3,Shela
96,L,1876,3,3,Shela
52,L,1475,3,3,Shela
53.5,L,1125,2,2,Shela
40,L,1085,2,2,Shela
55,L,1210,2,2,Shela
98,L,2014,3,3,Shela
20,L,646,1,1,Shela
45,L,925,2,2,Shela
27.9,L,760,1,1,Shela
68,L,1505,3,3,Shela
51,L,1140,2,2,Shela
53.71,L,820,3,3,Shela
75.02,L,1710,3,3,Shela
44.22,L,1107,2,2,Shela
65.5,L,1750,3,3,Shela
52,L,1484,3,3,Shela
54,L,1170,2,2,Shela
45,L,1236,2,2,Shela
73,L,968,3,3,Shela
58,L,1505,3,3,Shela
48,L,1224,2,2,Shela
55,L,1210,2,2,Shela
53.92,L,816,3,3,Shela
53.92,L,816,3,3,Shela
52,L,1425,3,3,Shela
45.8,L,1150,2,2,Shela
87,L,1730,3,3,Shela
58.5,L,1251,3,3,Shela
45.95,L,1436,3,3,Shela
40,L,1290,2,2,Shela
52,L,1505,3,3,Shela
70.2,L,926,3,3,Shela
58.6,L,1465,3,3,Shela
25,L,648,1,1,Shela
50.78,L,1472,3,3,Shela
65,L,1750,3,3,Shela
60,L,1470,3,3,Shela
45.38,L,1210,2,2,Shela
65,L,1451,2,2,Shela
63,L,1520,3,3,Shela
47.5,L,1080,2,2,Shela
55,L,1435,3,3,Shela
54.79,L,1481,3,3,Shela
87,L,1709,3,3,Shela
52.09,L,1510,3,3,Shela
75,L,1435,3,3,Shela
68,L,1475,3,3,Shela
35,L,720,1,1,Shela
81,L,1440,3,3,Shela
67.69,L,1701,3,3,Shela
95,L,1960,3,3,Shela
72,L,2041,3,3,Shela
70,L,2041,3,3,Shela
27.3,L,1050,2,2,Shela
55.87,L,1481,3,3,Shela
19,L,790,1,1,Shela
65,L,1450,3,3,Shela
69,L,1590,3,3,Shela
50,L,1340,3,3,Shela
44,L,1213,2,2,Shela
52.22,L,1492,3,3,Shela
80,L,1470,3,3,Shela
62.2,L,1481,3,3,Shela
62.1,L,1725,3,3,Shela
44.99,L,1340,3,3,Shela
40,L,925,2,2,Shela
77,L,1440,3,3,Shela
73,L,968,3,3,Shela
37.67,L,1215,2,2,Shela
65,L,1250,3,3,Shela
45.38,L,1210,2,2,Shela
45,L,1140,2,2,Shela
55,L,1285,2,2,Shela
54,L,1285,2,2,Shela
39.9,L,1140,2,2,Shela
50.55,L,1340,3,3,Shela
61.85,L,1500,3,3,Shela
54.36,L,1510,3,3,Shela
98.63,L,2013,3,3,Shela
66,L,1450,3,3,Shela
65,L,1495,3,3,Shela
70,L,1548,3,3,Shela
95,L,2200,3,3,Shela
48,L,1100,2,2,Shela
69,L,1470,3,3,Shela
76,L,1750,3,3,Shela
75,L,1730,3,3,Shela
55,L,1140,2,2,Shela
72,L,1470,3,3,Shela
54,L,1188,2,2,Shela
66,L,1510,3,3,Shela
89,L,1830,3,3,Shela
67,L,1230,2,2,Shela
82,L,1506,3,3,Shela
89,L,1783,3,3,Shela
46,L,1150,2,2,Shela
61,L,1505,3,3,Shela
47,L,1160,2,2,Shela
55,L,1360,3,3,Shela
44.99,L,1340,3,3,Shela
44.99,L,1340,3,3,Shela
91,L,1725,3,3,Shela
44,L,1067,2,2,Shela
72,L,1880,3,3,Shela
57.5,L,1505,3,3,Shela
52.1,L,1510,3,3,Shela
43.9,L,1150,2,2,Shela
45,L,1340,3,3,Shela
